Name	Map	K4_1	K5_1	K6_1	K4_2	K5_2	K6_2	K4_3	K5_3	K6_3	K4_4	K5_4	K6_4	K4_5	K5_5	K6_5	K4_6	K5_6	K6_6	K4_7	K5_7	K6_7	K4_8	K5_8	K6_8	K4_9	K5_9	K6_9	K4_10	K5_10	K6_10	Show Resp.	Comment
RAND_00176	FALSE	5	5	5	7	7	7	11	11	11	1	1	1	11	11	11	11	11	11	5	5	5	11	11	11	3	3	3	1	1	1	FALSE	
RAND_00177	FALSE	5	5	5	3	3	3	7	7	7	7	7	7	1	1	1	1	1	1	5	5	5	3	3	3	11	11	11	7	7	7	FALSE	
RAND_00178	FALSE	5	5	5	9	9	9	9	9	9	3	3	3	3	3	3	5	5	5	11	11	11	5	5	5	9	9	9	9	9	9	FALSE	
RAND_00179	FALSE	5	5	5	3	3	3	11	11	11	1	1	1	7	7	7	3	3	3	1	1	1	1	1	1	11	11	11	11	11	11	FALSE	
RAND_00180	FALSE	5	5	5	3	3	3	3	3	3	11	11	11	9	9	9	11	11	11	11	11	11	1	1	1	5	5	5	5	5	5	FALSE	
RAND_00181	FALSE	5	5	5	1	1	1	7	7	7	5	5	5	3	3	3	1	1	1	11	11	11	7	7	7	5	5	5	9	9	9	FALSE	
RAND_00182	FALSE	5	5	5	1	1	1	3	3	3	3	3	3	1	1	1	7	7	7	11	11	11	11	11	11	1	1	1	11	11	11	FALSE	
RAND_00183	FALSE	5	5	5	1	1	1	11	11	11	1	1	1	7	7	7	7	7	7	7	7	7	5	5	5	11	11	11	1	1	1	FALSE	
RAND_00184	FALSE	5	5	5	1	1	1	1	1	1	9	9	9	9	9	9	1	1	1	11	11	11	7	7	7	9	9	9	11	11	11	FALSE	
RAND_00185	FALSE	5	5	5	5	5	5	5	5	5	9	9	9	3	3	3	5	5	5	3	3	3	3	3	3	9	9	9	5	5	5	FALSE	
RAND_00186	FALSE	5	5	5	11	11	11	9	9	9	1	1	1	1	1	1	11	11	11	5	5	5	1	1	1	11	11	11	3	3	3	FALSE	
RAND_00187	FALSE	5	5	5	5	5	5	3	3	3	11	11	11	1	1	1	5	5	5	1	1	1	11	11	11	1	1	1	1	1	1	FALSE	
RAND_00188	FALSE	5	5	5	1	1	1	7	7	7	7	7	7	9	9	9	1	1	1	9	9	9	5	5	5	11	11	11	9	9	9	FALSE	
RAND_00189	FALSE	5	5	5	9	9	9	5	5	5	1	1	1	3	3	3	11	11	11	7	7	7	9	9	9	5	5	5	11	11	11	FALSE	
RAND_00190	FALSE	5	5	5	3	3	3	1	1	1	3	3	3	3	3	3	3	3	3	1	1	1	11	11	11	5	5	5	11	11	11	FALSE	
RAND_00191	FALSE	5	5	5	1	1	1	5	5	5	9	9	9	3	3	3	11	11	11	5	5	5	1	1	1	11	11	11	11	11	11	FALSE	
RAND_00192	FALSE	5	5	5	9	9	9	9	9	9	3	3	3	1	1	1	3	3	3	1	1	1	7	7	7	5	5	5	11	11	11	FALSE	
RAND_00193	FALSE	5	5	5	11	11	11	11	11	11	9	9	9	11	11	11	9	9	9	9	9	9	5	5	5	5	5	5	11	11	11	FALSE	
RAND_00194	FALSE	5	5	5	7	7	7	9	9	9	11	11	11	5	5	5	7	7	7	3	3	3	9	9	9	7	7	7	11	11	11	FALSE	
RAND_00195	FALSE	5	5	5	5	5	5	11	11	11	1	1	1	5	5	5	3	3	3	3	3	3	9	9	9	11	11	11	5	5	5	FALSE	
RAND_00196	FALSE	5	5	5	5	5	5	1	1	1	1	1	1	11	11	11	9	9	9	9	9	9	3	3	3	3	3	3	1	1	1	FALSE	
RAND_00197	FALSE	5	5	5	3	3	3	7	7	7	5	5	5	1	1	1	11	11	11	5	5	5	9	9	9	7	7	7	11	11	11	FALSE	
RAND_00198	FALSE	5	5	5	1	1	1	5	5	5	3	3	3	9	9	9	9	9	9	3	3	3	9	9	9	9	9	9	5	5	5	FALSE	
RAND_00199	FALSE	5	5	5	11	11	11	11	11	11	7	7	7	9	9	9	7	7	7	11	11	11	7	7	7	9	9	9	3	3	3	FALSE	
RAND_00200	FALSE	5	5	5	7	7	7	1	1	1	1	1	1	1	1	1	9	9	9	5	5	5	1	1	1	3	3	3	11	11	11	FALSE	
RAND_00201	FALSE	5	5	5	7	7	7	3	3	3	7	7	7	1	1	1	3	3	3	9	9	9	11	11	11	3	3	3	3	3	3	FALSE	
RAND_00202	FALSE	5	5	5	11	11	11	11	11	11	5	5	5	5	5	5	7	7	7	7	7	7	5	5	5	3	3	3	7	7	7	FALSE	
RAND_00203	FALSE	5	5	5	3	3	3	3	3	3	3	3	3	1	1	1	3	3	3	9	9	9	3	3	3	1	1	1	9	9	9	FALSE	
RAND_00204	FALSE	5	5	5	1	1	1	9	9	9	9	9	9	3	3	3	5	5	5	1	1	1	5	5	5	3	3	3	9	9	9	FALSE	
RAND_00205	FALSE	5	5	5	7	7	7	11	11	11	11	11	11	3	3	3	9	9	9	7	7	7	5	5	5	1	1	1	5	5	5	FALSE	
RAND_00206	FALSE	5	5	5	1	1	1	5	5	5	3	3	3	9	9	9	3	3	3	11	11	11	7	7	7	7	7	7	9	9	9	FALSE	
RAND_00207	FALSE	5	5	5	7	7	7	1	1	1	11	11	11	5	5	5	7	7	7	1	1	1	5	5	5	9	9	9	11	11	11	FALSE	
RAND_00208	FALSE	5	5	5	11	11	11	7	7	7	9	9	9	3	3	3	1	1	1	5	5	5	11	11	11	3	3	3	7	7	7	FALSE	
RAND_00209	FALSE	5	5	5	11	11	11	11	11	11	9	9	9	1	1	1	11	11	11	3	3	3	5	5	5	11	11	11	3	3	3	FALSE	
RAND_00210	FALSE	5	5	5	7	7	7	11	11	11	3	3	3	5	5	5	1	1	1	7	7	7	5	5	5	1	1	1	9	9	9	FALSE	
RAND_00211	FALSE	5	5	5	11	11	11	3	3	3	3	3	3	9	9	9	1	1	1	7	7	7	7	7	7	1	1	1	5	5	5	FALSE	
RAND_00212	FALSE	5	5	5	11	11	11	11	11	11	1	1	1	1	1	1	11	11	11	3	3	3	9	9	9	1	1	1	5	5	5	FALSE	
RAND_00213	FALSE	5	5	5	3	3	3	11	11	11	7	7	7	7	7	7	5	5	5	5	5	5	9	9	9	3	3	3	11	11	11	FALSE	
RAND_00214	FALSE	5	5	5	7	7	7	3	3	3	9	9	9	5	5	5	11	11	11	3	3	3	5	5	5	5	5	5	3	3	3	FALSE	
RAND_00215	FALSE	5	5	5	1	1	1	9	9	9	3	3	3	5	5	5	3	3	3	5	5	5	11	11	11	3	3	3	7	7	7	FALSE	
RAND_00216	FALSE	5	5	5	1	1	1	1	1	1	1	1	1	5	5	5	9	9	9	5	5	5	7	7	7	9	9	9	1	1	1	FALSE	
RAND_00217	FALSE	5	5	5	11	11	11	3	3	3	5	5	5	3	3	3	9	9	9	7	7	7	1	1	1	11	11	11	1	1	1	FALSE	
RAND_00218	FALSE	5	5	5	9	9	9	3	3	3	7	7	7	9	9	9	5	5	5	9	9	9	5	5	5	1	1	1	1	1	1	FALSE	
RAND_00219	FALSE	5	5	5	3	3	3	5	5	5	7	7	7	9	9	9	3	3	3	11	11	11	9	9	9	7	7	7	5	5	5	FALSE	
RAND_00220	FALSE	5	5	5	7	7	7	5	5	5	3	3	3	11	11	11	9	9	9	7	7	7	7	7	7	7	7	7	11	11	11	FALSE	
RAND_00221	FALSE	5	5	5	9	9	9	9	9	9	9	9	9	9	9	9	1	1	1	3	3	3	7	7	7	5	5	5	7	7	7	FALSE	
RAND_00222	FALSE	5	5	5	7	7	7	1	1	1	11	11	11	11	11	11	1	1	1	5	5	5	7	7	7	9	9	9	3	3	3	FALSE	
RAND_00223	FALSE	5	5	5	5	5	5	1	1	1	7	7	7	11	11	11	7	7	7	9	9	9	5	5	5	9	9	9	7	7	7	FALSE	
RAND_00224	FALSE	5	5	5	9	9	9	3	3	3	9	9	9	5	5	5	9	9	9	7	7	7	5	5	5	9	9	9	11	11	11	FALSE	
RAND_00225	FALSE	5	5	5	1	1	1	5	5	5	5	5	5	3	3	3	5	5	5	1	1	1	7	7	7	11	11	11	11	11	11	FALSE	
RAND_00226	FALSE	5	5	5	5	5	5	1	1	1	5	5	5	9	9	9	3	3	3	7	7	7	1	1	1	9	9	9	3	3	3	FALSE	
RAND_00227	FALSE	5	5	5	7	7	7	7	7	7	11	11	11	11	11	11	1	1	1	3	3	3	11	11	11	11	11	11	3	3	3	FALSE	
RAND_00228	FALSE	5	5	5	11	11	11	7	7	7	5	5	5	11	11	11	1	1	1	1	1	1	9	9	9	1	1	1	7	7	7	FALSE	
RAND_00229	FALSE	5	5	5	3	3	3	5	5	5	5	5	5	11	11	11	7	7	7	3	3	3	3	3	3	3	3	3	11	11	11	FALSE	
RAND_00230	FALSE	5	5	5	11	11	11	7	7	7	3	3	3	7	7	7	11	11	11	9	9	9	9	9	9	9	9	9	9	9	9	FALSE	
RAND_00231	FALSE	5	5	5	1	1	1	7	7	7	1	1	1	11	11	11	3	3	3	7	7	7	1	1	1	1	1	1	1	1	1	FALSE	
RAND_00232	FALSE	5	5	5	9	9	9	7	7	7	7	7	7	5	5	5	1	1	1	11	11	11	11	11	11	7	7	7	3	3	3	FALSE	
RAND_00233	FALSE	5	5	5	9	9	9	3	3	3	11	11	11	7	7	7	5	5	5	1	1	1	11	11	11	5	5	5	7	7	7	FALSE	
RAND_00234	FALSE	5	5	5	9	9	9	11	11	11	11	11	11	9	9	9	11	11	11	3	3	3	3	3	3	5	5	5	5	5	5	FALSE	
RAND_00235	FALSE	5	5	5	11	11	11	7	7	7	11	11	11	9	9	9	9	9	9	3	3	3	9	9	9	5	5	5	5	5	5	FALSE	
RAND_00236	FALSE	5	5	5	1	1	1	3	3	3	3	3	3	3	3	3	9	9	9	11	11	11	3	3	3	3	3	3	3	3	3	FALSE	
RAND_00237	FALSE	5	5	5	5	5	5	11	11	11	5	5	5	3	3	3	1	1	1	9	9	9	1	1	1	7	7	7	9	9	9	FALSE	
RAND_00238	FALSE	5	5	5	9	9	9	5	5	5	7	7	7	1	1	1	5	5	5	3	3	3	9	9	9	9	9	9	3	3	3	FALSE	
RAND_00239	FALSE	5	5	5	3	3	3	11	11	11	3	3	3	11	11	11	5	5	5	1	1	1	5	5	5	1	1	1	9	9	9	FALSE	
RAND_00240	FALSE	5	5	5	9	9	9	3	3	3	1	1	1	11	11	11	3	3	3	7	7	7	9	9	9	3	3	3	1	1	1	FALSE	
RAND_00241	FALSE	5	5	5	3	3	3	9	9	9	1	1	1	5	5	5	7	7	7	7	7	7	7	7	7	9	9	9	9	9	9	FALSE	
RAND_00242	FALSE	5	5	5	11	11	11	11	11	11	1	1	1	5	5	5	9	9	9	11	11	11	11	11	11	11	11	11	3	3	3	FALSE	
RAND_00243	FALSE	5	5	5	11	11	11	11	11	11	3	3	3	1	1	1	5	5	5	11	11	11	11	11	11	7	7	7	9	9	9	FALSE	
RAND_00244	FALSE	5	5	5	7	7	7	5	5	5	11	11	11	1	1	1	7	7	7	9	9	9	5	5	5	1	1	1	9	9	9	FALSE	
RAND_00245	FALSE	5	5	5	7	7	7	7	7	7	3	3	3	5	5	5	7	7	7	9	9	9	5	5	5	5	5	5	7	7	7	FALSE	
RAND_00246	FALSE	5	5	5	7	7	7	9	9	9	3	3	3	9	9	9	9	9	9	3	3	3	5	5	5	1	1	1	3	3	3	FALSE	
RAND_00247	FALSE	5	5	5	1	1	1	3	3	3	3	3	3	3	3	3	11	11	11	5	5	5	1	1	1	3	3	3	9	9	9	FALSE	
RAND_00248	FALSE	5	5	5	7	7	7	9	9	9	9	9	9	5	5	5	9	9	9	1	1	1	1	1	1	9	9	9	9	9	9	FALSE	
RAND_00249	FALSE	5	5	5	7	7	7	1	1	1	11	11	11	7	7	7	11	11	11	3	3	3	5	5	5	7	7	7	5	5	5	FALSE	
RAND_00250	FALSE	5	5	5	1	1	1	7	7	7	3	3	3	3	3	3	3	3	3	3	3	3	7	7	7	5	5	5	1	1	1	FALSE	
RAND_00251	FALSE	5	5	5	11	11	11	5	5	5	3	3	3	11	11	11	7	7	7	5	5	5	1	1	1	1	1	1	9	9	9	FALSE	
RAND_00252	FALSE	5	5	5	11	11	11	1	1	1	7	7	7	11	11	11	5	5	5	11	11	11	7	7	7	5	5	5	11	11	11	FALSE	
RAND_00253	FALSE	5	5	5	3	3	3	9	9	9	1	1	1	9	9	9	9	9	9	7	7	7	9	9	9	3	3	3	9	9	9	FALSE	
RAND_00254	FALSE	5	5	5	11	11	11	9	9	9	9	9	9	11	11	11	5	5	5	9	9	9	11	11	11	3	3	3	7	7	7	FALSE	
RAND_00255	FALSE	5	5	5	9	9	9	9	9	9	3	3	3	9	9	9	1	1	1	9	9	9	5	5	5	9	9	9	5	5	5	FALSE	
RAND_00256	FALSE	5	5	5	1	1	1	11	11	11	5	5	5	7	7	7	7	7	7	9	9	9	3	3	3	5	5	5	5	5	5	FALSE	
RAND_00257	FALSE	5	5	5	3	3	3	5	5	5	1	1	1	7	7	7	1	1	1	1	1	1	9	9	9	9	9	9	9	9	9	FALSE	
RAND_00258	FALSE	5	5	5	1	1	1	3	3	3	1	1	1	1	1	1	7	7	7	11	11	11	9	9	9	7	7	7	9	9	9	FALSE	
RAND_00259	FALSE	5	5	5	3	3	3	9	9	9	5	5	5	7	7	7	3	3	3	7	7	7	7	7	7	1	1	1	3	3	3	FALSE	
RAND_00260	FALSE	5	5	5	7	7	7	7	7	7	5	5	5	9	9	9	1	1	1	3	3	3	11	11	11	11	11	11	7	7	7	FALSE	
RAND_00261	FALSE	5	5	5	11	11	11	3	3	3	1	1	1	11	11	11	5	5	5	11	11	11	9	9	9	1	1	1	3	3	3	FALSE	
RAND_00262	FALSE	5	5	5	7	7	7	5	5	5	11	11	11	1	1	1	7	7	7	1	1	1	3	3	3	5	5	5	5	5	5	FALSE	
RAND_00263	FALSE	5	5	5	1	1	1	9	9	9	7	7	7	7	7	7	7	7	7	5	5	5	7	7	7	1	1	1	7	7	7	FALSE	
RAND_00264	FALSE	5	5	5	9	9	9	5	5	5	7	7	7	11	11	11	7	7	7	9	9	9	3	3	3	3	3	3	1	1	1	FALSE	
RAND_00265	FALSE	5	5	5	9	9	9	7	7	7	3	3	3	11	11	11	1	1	1	3	3	3	5	5	5	9	9	9	11	11	11	FALSE	
RAND_00266	FALSE	5	5	5	1	1	1	5	5	5	5	5	5	11	11	11	7	7	7	9	9	9	11	11	11	1	1	1	5	5	5	FALSE	
RAND_00267	FALSE	5	5	5	1	1	1	5	5	5	11	11	11	11	11	11	5	5	5	1	1	1	3	3	3	3	3	3	3	3	3	FALSE	
RAND_00268	FALSE	5	5	5	3	3	3	1	1	1	9	9	9	11	11	11	1	1	1	11	11	11	11	11	11	11	11	11	3	3	3	FALSE	
RAND_00269	FALSE	5	5	5	5	5	5	9	9	9	11	11	11	9	9	9	3	3	3	7	7	7	7	7	7	11	11	11	9	9	9	FALSE	
RAND_00270	FALSE	5	5	5	9	9	9	7	7	7	9	9	9	11	11	11	5	5	5	1	1	1	7	7	7	7	7	7	7	7	7	FALSE	
RAND_00271	FALSE	5	5	5	5	5	5	9	9	9	11	11	11	7	7	7	5	5	5	9	9	9	11	11	11	7	7	7	1	1	1	FALSE	
RAND_00272	FALSE	5	5	5	1	1	1	9	9	9	11	11	11	9	9	9	5	5	5	11	11	11	1	1	1	9	9	9	7	7	7	FALSE	
RAND_00273	FALSE	5	5	5	3	3	3	7	7	7	7	7	7	1	1	1	1	1	1	7	7	7	11	11	11	5	5	5	9	9	9	FALSE	
RAND_00274	FALSE	5	5	5	5	5	5	11	11	11	9	9	9	11	11	11	1	1	1	5	5	5	1	1	1	7	7	7	1	1	1	FALSE	
RAND_00275	FALSE	5	5	5	7	7	7	3	3	3	11	11	11	9	9	9	5	5	5	5	5	5	3	3	3	11	11	11	5	5	5	FALSE	
RAND_00276	FALSE	5	5	5	5	5	5	5	5	5	3	3	3	11	11	11	11	11	11	3	3	3	1	1	1	1	1	1	11	11	11	FALSE	
RAND_00277	FALSE	5	5	5	1	1	1	9	9	9	3	3	3	1	1	1	11	11	11	9	9	9	7	7	7	11	11	11	7	7	7	FALSE	
RAND_00278	FALSE	5	5	5	11	11	11	5	5	5	3	3	3	1	1	1	5	5	5	1	1	1	9	9	9	11	11	11	11	11	11	FALSE	
RAND_00279	FALSE	5	5	5	9	9	9	1	1	1	9	9	9	7	7	7	3	3	3	7	7	7	3	3	3	7	7	7	9	9	9	FALSE	
RAND_00280	FALSE	5	5	5	7	7	7	7	7	7	11	11	11	1	1	1	1	1	1	9	9	9	1	1	1	11	11	11	1	1	1	FALSE	
RAND_00281	FALSE	5	5	5	3	3	3	9	9	9	3	3	3	11	11	11	9	9	9	11	11	11	11	11	11	1	1	1	9	9	9	FALSE	
RAND_00282	FALSE	5	5	5	3	3	3	7	7	7	1	1	1	9	9	9	3	3	3	1	1	1	7	7	7	9	9	9	5	5	5	FALSE	
RAND_00283	FALSE	5	5	5	11	11	11	7	7	7	11	11	11	3	3	3	11	11	11	5	5	5	5	5	5	5	5	5	7	7	7	FALSE	
RAND_00284	FALSE	5	5	5	7	7	7	5	5	5	3	3	3	5	5	5	5	5	5	7	7	7	3	3	3	5	5	5	1	1	1	FALSE	
RAND_00285	FALSE	5	5	5	11	11	11	7	7	7	5	5	5	3	3	3	7	7	7	3	3	3	3	3	3	5	5	5	7	7	7	FALSE	
RAND_00286	FALSE	5	5	5	7	7	7	3	3	3	3	3	3	11	11	11	3	3	3	9	9	9	7	7	7	1	1	1	11	11	11	FALSE	
RAND_00287	FALSE	5	5	5	9	9	9	1	1	1	1	1	1	7	7	7	7	7	7	3	3	3	7	7	7	9	9	9	7	7	7	FALSE	
RAND_00288	FALSE	5	5	5	11	11	11	11	11	11	1	1	1	11	11	11	5	5	5	5	5	5	5	5	5	7	7	7	11	11	11	FALSE	
RAND_00289	FALSE	5	5	5	7	7	7	9	9	9	11	11	11	9	9	9	9	9	9	3	3	3	1	1	1	7	7	7	3	3	3	FALSE	
RAND_00290	FALSE	5	5	5	3	3	3	11	11	11	11	11	11	3	3	3	9	9	9	9	9	9	5	5	5	7	7	7	9	9	9	FALSE	
RAND_00291	FALSE	5	5	5	7	7	7	11	11	11	9	9	9	11	11	11	11	11	11	7	7	7	11	11	11	7	7	7	7	7	7	FALSE	
RAND_00292	FALSE	5	5	5	9	9	9	11	11	11	5	5	5	3	3	3	5	5	5	11	11	11	3	3	3	3	3	3	3	3	3	FALSE	
RAND_00293	FALSE	5	5	5	5	5	5	3	3	3	9	9	9	11	11	11	1	1	1	3	3	3	1	1	1	9	9	9	3	3	3	FALSE	
RAND_00294	FALSE	5	5	5	1	1	1	7	7	7	3	3	3	7	7	7	1	1	1	5	5	5	3	3	3	1	1	1	9	9	9	FALSE	
RAND_00295	FALSE	5	5	5	11	11	11	7	7	7	7	7	7	7	7	7	1	1	1	7	7	7	7	7	7	3	3	3	3	3	3	FALSE	
RAND_00296	FALSE	5	5	5	5	5	5	1	1	1	9	9	9	1	1	1	3	3	3	9	9	9	1	1	1	5	5	5	5	5	5	FALSE	
RAND_00297	FALSE	5	5	5	1	1	1	5	5	5	1	1	1	3	3	3	11	11	11	1	1	1	1	1	1	7	7	7	7	7	7	FALSE	
RAND_00298	FALSE	5	5	5	7	7	7	9	9	9	11	11	11	7	7	7	1	1	1	9	9	9	1	1	1	9	9	9	9	9	9	FALSE	
RAND_00299	FALSE	5	5	5	11	11	11	9	9	9	1	1	1	5	5	5	11	11	11	1	1	1	9	9	9	11	11	11	11	11	11	FALSE	
RAND_00300	FALSE	5	5	5	5	5	5	11	11	11	5	5	5	3	3	3	7	7	7	7	7	7	3	3	3	5	5	5	1	1	1	FALSE	
RAND_00301	FALSE	5	5	5	1	1	1	11	11	11	7	7	7	7	7	7	3	3	3	9	9	9	5	5	5	1	1	1	1	1	1	FALSE	
RAND_00302	FALSE	5	5	5	3	3	3	7	7	7	7	7	7	5	5	5	7	7	7	7	7	7	5	5	5	1	1	1	11	11	11	FALSE	
RAND_00303	FALSE	5	5	5	7	7	7	1	1	1	7	7	7	5	5	5	5	5	5	1	1	1	7	7	7	7	7	7	3	3	3	FALSE	
RAND_00304	FALSE	5	5	5	9	9	9	3	3	3	9	9	9	1	1	1	11	11	11	9	9	9	11	11	11	3	3	3	7	7	7	FALSE	
RAND_00305	FALSE	5	5	5	7	7	7	1	1	1	3	3	3	3	3	3	5	5	5	1	1	1	5	5	5	11	11	11	11	11	11	FALSE	
RAND_00306	FALSE	5	5	5	5	5	5	11	11	11	11	11	11	5	5	5	1	1	1	7	7	7	9	9	9	3	3	3	3	3	3	FALSE	
RAND_00307	FALSE	5	5	5	7	7	7	5	5	5	9	9	9	3	3	3	9	9	9	5	5	5	9	9	9	7	7	7	7	7	7	FALSE	
RAND_00308	FALSE	5	5	5	11	11	11	7	7	7	3	3	3	1	1	1	1	1	1	5	5	5	5	5	5	5	5	5	5	5	5	FALSE	
RAND_00309	FALSE	5	5	5	5	5	5	7	7	7	1	1	1	5	5	5	9	9	9	9	9	9	11	11	11	5	5	5	11	11	11	FALSE	
RAND_00310	FALSE	5	5	5	3	3	3	3	3	3	11	11	11	11	11	11	9	9	9	9	9	9	5	5	5	1	1	1	11	11	11	FALSE	
RAND_00311	FALSE	5	5	5	1	1	1	3	3	3	5	5	5	1	1	1	9	9	9	1	1	1	9	9	9	1	1	1	1	1	1	FALSE	
RAND_00312	FALSE	5	5	5	7	7	7	9	9	9	5	5	5	5	5	5	1	1	1	7	7	7	5	5	5	7	7	7	7	7	7	FALSE	
RAND_00313	FALSE	5	5	5	9	9	9	11	11	11	7	7	7	3	3	3	11	11	11	7	7	7	7	7	7	3	3	3	1	1	1	FALSE	
RAND_00314	FALSE	5	5	5	5	5	5	1	1	1	9	9	9	11	11	11	1	1	1	3	3	3	3	3	3	11	11	11	1	1	1	FALSE	
RAND_00315	FALSE	5	5	5	9	9	9	7	7	7	3	3	3	11	11	11	7	7	7	3	3	3	1	1	1	1	1	1	11	11	11	FALSE	
RAND_00316	FALSE	5	5	5	5	5	5	7	7	7	5	5	5	9	9	9	5	5	5	5	5	5	1	1	1	11	11	11	7	7	7	FALSE	
RAND_00317	FALSE	5	5	5	11	11	11	9	9	9	11	11	11	9	9	9	5	5	5	3	3	3	7	7	7	9	9	9	5	5	5	FALSE	
RAND_00318	FALSE	5	5	5	7	7	7	9	9	9	7	7	7	11	11	11	5	5	5	3	3	3	11	11	11	7	7	7	11	11	11	FALSE	
RAND_00319	FALSE	5	5	5	9	9	9	3	3	3	9	9	9	7	7	7	3	3	3	1	1	1	9	9	9	1	1	1	3	3	3	FALSE	
RAND_00320	FALSE	5	5	5	7	7	7	9	9	9	7	7	7	11	11	11	9	9	9	11	11	11	3	3	3	7	7	7	7	7	7	FALSE	
RAND_00321	FALSE	5	5	5	1	1	1	9	9	9	1	1	1	1	1	1	11	11	11	5	5	5	9	9	9	9	9	9	1	1	1	FALSE	
RAND_00322	FALSE	5	5	5	5	5	5	1	1	1	7	7	7	3	3	3	7	7	7	9	9	9	3	3	3	11	11	11	3	3	3	FALSE	
RAND_00323	FALSE	5	5	5	7	7	7	5	5	5	3	3	3	1	1	1	9	9	9	9	9	9	5	5	5	11	11	11	3	3	3	FALSE	
RAND_00324	FALSE	5	5	5	3	3	3	7	7	7	11	11	11	3	3	3	3	3	3	5	5	5	11	11	11	1	1	1	5	5	5	FALSE	
RAND_00325	FALSE	5	5	5	5	5	5	9	9	9	9	9	9	9	9	9	3	3	3	9	9	9	9	9	9	11	11	11	9	9	9	FALSE	
RAND_00326	FALSE	5	5	5	7	7	7	3	3	3	11	11	11	3	3	3	5	5	5	7	7	7	9	9	9	9	9	9	11	11	11	FALSE	
RAND_00327	FALSE	5	5	5	3	3	3	1	1	1	3	3	3	11	11	11	7	7	7	11	11	11	7	7	7	5	5	5	3	3	3	FALSE	
RAND_00328	FALSE	5	5	5	3	3	3	5	5	5	11	11	11	11	11	11	5	5	5	11	11	11	5	5	5	9	9	9	1	1	1	FALSE	
RAND_00329	FALSE	5	5	5	3	3	3	1	1	1	11	11	11	3	3	3	1	1	1	5	5	5	7	7	7	3	3	3	3	3	3	FALSE	
RAND_00330	FALSE	5	5	5	9	9	9	1	1	1	1	1	1	3	3	3	3	3	3	5	5	5	3	3	3	9	9	9	5	5	5	FALSE	
RAND_00331	FALSE	5	5	5	3	3	3	7	7	7	5	5	5	5	5	5	7	7	7	9	9	9	11	11	11	5	5	5	9	9	9	FALSE	
RAND_00332	FALSE	5	5	5	9	9	9	5	5	5	1	1	1	1	1	1	5	5	5	5	5	5	11	11	11	11	11	11	11	11	11	FALSE	
RAND_00333	FALSE	5	5	5	1	1	1	1	1	1	5	5	5	1	1	1	3	3	3	7	7	7	9	9	9	11	11	11	3	3	3	FALSE	
RAND_00334	FALSE	5	5	5	5	5	5	11	11	11	5	5	5	3	3	3	1	1	1	1	1	1	11	11	11	11	11	11	11	11	11	FALSE	
RAND_00335	FALSE	5	5	5	3	3	3	7	7	7	5	5	5	7	7	7	1	1	1	7	7	7	5	5	5	9	9	9	7	7	7	FALSE	
RAND_00336	FALSE	5	5	5	5	5	5	11	11	11	3	3	3	5	5	5	3	3	3	5	5	5	11	11	11	9	9	9	5	5	5	FALSE	
RAND_00337	FALSE	5	5	5	9	9	9	11	11	11	5	5	5	1	1	1	5	5	5	1	1	1	7	7	7	5	5	5	7	7	7	FALSE	
RAND_00338	FALSE	5	5	5	9	9	9	7	7	7	3	3	3	3	3	3	1	1	1	5	5	5	1	1	1	1	1	1	7	7	7	FALSE	
RAND_00339	FALSE	5	5	5	5	5	5	1	1	1	7	7	7	3	3	3	9	9	9	5	5	5	11	11	11	7	7	7	5	5	5	FALSE	
RAND_00340	FALSE	5	5	5	1	1	1	5	5	5	5	5	5	11	11	11	9	9	9	5	5	5	9	9	9	9	9	9	3	3	3	FALSE	
RAND_00341	FALSE	5	5	5	7	7	7	11	11	11	5	5	5	3	3	3	1	1	1	9	9	9	7	7	7	1	1	1	5	5	5	FALSE	
RAND_00342	FALSE	5	5	5	11	11	11	9	9	9	11	11	11	9	9	9	1	1	1	9	9	9	5	5	5	11	11	11	5	5	5	FALSE	
RAND_00343	FALSE	5	5	5	7	7	7	7	7	7	11	11	11	11	11	11	1	1	1	3	3	3	7	7	7	5	5	5	11	11	11	FALSE	
RAND_00344	FALSE	5	5	5	9	9	9	9	9	9	9	9	9	3	3	3	5	5	5	9	9	9	3	3	3	3	3	3	5	5	5	FALSE	
RAND_00345	FALSE	5	5	5	7	7	7	7	7	7	5	5	5	5	5	5	1	1	1	9	9	9	11	11	11	1	1	1	1	1	1	FALSE	
RAND_00346	FALSE	5	5	5	7	7	7	9	9	9	7	7	7	5	5	5	3	3	3	7	7	7	3	3	3	1	1	1	9	9	9	FALSE	
RAND_00347	FALSE	5	5	5	3	3	3	7	7	7	1	1	1	9	9	9	9	9	9	3	3	3	7	7	7	11	11	11	1	1	1	FALSE	
RAND_00348	FALSE	5	5	5	3	3	3	3	3	3	5	5	5	5	5	5	7	7	7	3	3	3	9	9	9	9	9	9	3	3	3	FALSE	
RAND_00349	FALSE	5	5	5	7	7	7	9	9	9	9	9	9	3	3	3	5	5	5	7	7	7	1	1	1	5	5	5	9	9	9	FALSE	
RAND_00350	FALSE	5	5	5	3	3	3	1	1	1	5	5	5	5	5	5	3	3	3	1	1	1	5	5	5	3	3	3	5	5	5	FALSE	
RAND_00351	FALSE	5	5	5	7	7	7	9	9	9	1	1	1	5	5	5	5	5	5	7	7	7	11	11	11	5	5	5	7	7	7	FALSE	
RAND_00352	FALSE	5	5	5	3	3	3	5	5	5	3	3	3	9	9	9	7	7	7	9	9	9	1	1	1	9	9	9	7	7	7	FALSE	
